visit_ID,recorder_id,transect_ID,date,start_time,end_time,temperature,cloud,wind,completed
44e97d75-0d9f-4ece-a84a-3f34535ac557,76839443-42d3-4a0c-8e3a-34a721b9583d,cce42c93-eeba-4c5b-b55d-ab2eb0e5665d,2020-07-16T00:00:00Z,16:00:00,16:57:00,21,0,NA,1
45218bf8-385b-486b-ba6e-28da3c756885,99c120bf-8c5c-49d3-bfd1-934cb6c22d83,bbd8c71e-5733-4d54-b30d-db1426df1a72,2019-05-26T00:00:00Z,14:15:00,15:35:00,16,15,NA,1
4569e393-797a-4f84-adda-edf77d328431,e8bd886a-6f39-47f1-8f29-904118256f72,9f2d9ad7-adbc-45ef-8fe8-0eea546579ca,2017-08-08T00:00:00Z,14:58:00,18:31:00,15.666666666666666,66.66666666666667,NA,1
456b4b63-ff75-4af6-9c2f-2b50012ea71c,347350c6-e3b9-42d4-8658-80ebc6779b36,2c40914c-69dc-48f4-a67d-3b6a11af3687,2010-06-26T00:00:00Z,10:30:00,13:40:00,18,50,NA,1
45a9174c-8f2a-4758-85af-888e68a23291,e8bd886a-6f39-47f1-8f29-904118256f72,0337230a-f41f-4d07-8144-931c3f71624a,2017-05-23T00:00:00Z,11:04:00,14:13:00,13.5,45,NA,1
45cc3173-7d53-4080-b3b7-f810ae13251d,c2f4a043-e2eb-42c9-bcc1-ec107d116814,ccf55543-4373-463d-9d12-4b153f08957c,2020-06-21T00:00:00Z,11:30:00,14:01:00,19,0,NA,1
45dcea7a-ae4b-4fe6-bf6d-72b129b48d2d,c2f4a043-e2eb-42c9-bcc1-ec107d116814,aad08937-6705-41ff-abb1-b3b0952e1a0d,2017-08-13T00:00:00Z,11:30:00,14:30:00,17,40,NA,1
45f8a69a-d339-48e4-9d14-6119d08e5654,ef323094-1f26-48d2-8e97-fe3a305b981c,a83f7acc-1999-48f2-a853-40092d568728,2016-08-04T00:00:00Z,13:57:00,15:10:00,21,50,NA,1
46175496-63e3-4da3-99e2-7e4dd2a874d7,9b98f4cf-9e65-41ea-8601-3461032583e9,a2834b8c-84e3-4eaf-9d88-e688a6157329,2011-07-01T00:00:00Z,13:50:00,14:50:00,20,100,NA,1
461fde0b-f981-43d5-a81e-3151093b3b60,e8bd886a-6f39-47f1-8f29-904118256f72,97cf7d8b-fd10-45f9-aa54-7bf9b0cb72e8,2020-06-25T00:00:00Z,11:10:00,13:36:00,21.5,0,NA,1
463d4bc2-d45f-499c-bc64-8befcac6549a,812b2ba2-5065-4213-83b2-20a2f9a05a91,e485f5da-4acc-4feb-b9cd-6a10486048bb,2019-06-15T00:00:00Z,14:30:00,15:30:00,26,30,NA,1
46a0ebcc-1e4c-4ad7-a2cb-e27b3db6cda4,6a478010-ea66-452f-be04-01393f094077,2287ad7a-008e-433e-92ee-db69cab29a47,2016-07-16T00:00:00Z,15:00:00,17:30:00,20,25,NA,1
46c25472-d369-4096-92ad-5418f4d3ec6d,015f965b-24c5-40d4-bfae-147808b5b0c1,2c40914c-69dc-48f4-a67d-3b6a11af3687,2015-07-01T00:00:00Z,15:10:00,16:50:00,21.5,0,NA,1
471911f8-6da4-4f79-a43a-aaccbced84a5,e8bd886a-6f39-47f1-8f29-904118256f72,0337230a-f41f-4d07-8144-931c3f71624a,2020-05-25T00:00:00Z,09:30:00,11:11:00,14.5,0,NA,1
474573a8-a8f6-485d-a2c5-aa574a2ec06b,fc6b9ecf-7ef5-40b0-9681-a877229b0a54,e0a3c18a-3149-4f78-92e4-eee910d8bbfc,2013-07-22T00:00:00Z,13:00:00,16:00:00,22,22.5,NA,1
476d2c9b-11cd-482d-8511-b99a451c8c5f,9e54acf6-0f79-4c07-976f-5a06cc849fcc,e4616a30-d805-4b88-8a3c-34dce7ea20e0,2015-06-28T00:00:00Z,12:55:00,15:30:00,14,70,NA,1
476ee1c7-2bfe-4834-9fe7-3059b8b50890,a6495896-d41b-4998-93c1-5fd85b35d1f1,27a24f9d-2395-45d8-bf83-4f58afb265dc,2016-06-23T00:00:00Z,16:10:00,17:16:00,21,70,NA,1
479e857a-c171-4600-9256-3eb7d962fe74,f35304ca-96ed-434f-9a3b-8b9ccf804127,4d09c65d-8487-43b0-8852-077034be6e75,2017-08-10T00:00:00Z,13:30:00,15:01:00,17,10,NA,1
47a2f9f7-6887-40c6-960c-e19c8823506f,ce3db7f3-8e34-415a-8be4-b09857b1eeac,b42e2807-99c2-46a4-8b87-f94ce6ac11e4,2019-05-21T00:00:00Z,11:00:00,12:00:00,18,40,NA,1
47aadacb-422b-42cf-bda9-03987f7ca83e,c2f4a043-e2eb-42c9-bcc1-ec107d116814,4d09c65d-8487-43b0-8852-077034be6e75,2020-06-15T00:00:00Z,11:40:00,13:20:00,25,0,NA,1
47fdb214-ff28-40a6-9c8c-0f467cc35753,ef323094-1f26-48d2-8e97-fe3a305b981c,33db66ae-4202-4dd6-8184-1176f0f1ad40,2020-08-12T00:00:00Z,13:20:00,15:20:00,17,10,NA,1
482a26d6-2410-438c-8a0d-1b63b20801c6,aba047ca-568a-4b98-807b-efe5616a834f,270bc6c0-dc70-4055-8dd8-4c4e3609ec12,2014-06-18T00:00:00Z,12:23:00,13:18:00,24,0,NA,1
48594bd8-d240-4a14-9618-f4e50e2658a8,f7cffa74-5262-4356-a329-19d6c04a1217,a83f7acc-1999-48f2-a853-40092d568728,2012-08-16T00:00:00Z,13:00:00,14:15:00,21,0,NA,1
488f6e92-e19d-46c4-8583-41e192227017,ce3db7f3-8e34-415a-8be4-b09857b1eeac,4f0c9459-aadb-427c-86b3-10ee40eb8a64,2018-05-21T00:00:00Z,10:00:00,11:00:00,17,10,NA,1
48c36635-fd78-46a2-998b-7f0b2dca6f84,d19dcdaf-98d1-473b-ba25-72e9d78ecb6a,5e85d80f-fd76-4de1-bcd5-2bedfb5138fc,2014-07-31T00:00:00Z,10:55:00,11:50:00,21,80,NA,1
48e473ed-f77c-44b6-9f6d-9b8d8467ede0,a6495896-d41b-4998-93c1-5fd85b35d1f1,df94d08e-b569-4e7d-b30c-dacb53e6fb03,2019-05-25T00:00:00Z,11:10:00,13:51:00,15.666666666666666,58.333333333333336,NA,1
49024d45-fed4-4866-81ea-bb3f18043a8a,d19dcdaf-98d1-473b-ba25-72e9d78ecb6a,eed1fa0b-f06f-4632-8ebf-09e6bfd7b7ab,2019-06-24T00:00:00Z,18:30:00,19:40:00,16,70,NA,1
490b9075-c76e-4c8c-aaa2-c0154f543cb2,ce3db7f3-8e34-415a-8be4-b09857b1eeac,6411c206-a7cf-499b-91f7-c4e946c03728,2019-07-09T00:00:00Z,10:05:00,11:05:00,18,10,NA,1
4916c71a-0c4a-416f-a3c2-890bcb6b683d,a6495896-d41b-4998-93c1-5fd85b35d1f1,27a24f9d-2395-45d8-bf83-4f58afb265dc,2017-08-13T00:00:00Z,13:40:00,15:00:00,17,2.5,NA,1
49200de1-d963-4f03-9fdd-e548e5f9256a,f35304ca-96ed-434f-9a3b-8b9ccf804127,8d59235c-8048-43fe-8e11-f1d673a7e973,2019-05-19T00:00:00Z,11:15:00,13:20:00,19,50,NA,1
49521393-471e-4070-951b-5d8eba522c32,99c120bf-8c5c-49d3-bfd1-934cb6c22d83,7bb92922-409e-450a-bba7-433a911c2588,2015-07-02T00:00:00Z,10:30:00,12:05:00,20,0,NA,1
497a40fb-4e31-4e80-8b76-00650a0783ab,2b780a04-1036-4d89-9ff0-6b1e67fbe8a0,303753c0-e2c6-4fdd-8a7a-b74f6251546a,2017-08-13T00:00:00Z,12:00:00,13:40:00,16,50,NA,1
49b2cf40-045e-4e3f-ad76-d6f2be637085,ef323094-1f26-48d2-8e97-fe3a305b981c,33db66ae-4202-4dd6-8184-1176f0f1ad40,2018-08-15T00:00:00Z,12:56:00,13:40:00,18,60,NA,1
49c68047-b822-4bbc-934e-ed6616056435,c2f4a043-e2eb-42c9-bcc1-ec107d116814,aad08937-6705-41ff-abb1-b3b0952e1a0d,2017-06-20T00:00:00Z,11:00:00,14:00:00,16,40,NA,1
49cd3fdd-caa8-4fd7-a9a2-318ab44787d4,99c120bf-8c5c-49d3-bfd1-934cb6c22d83,bbd8c71e-5733-4d54-b30d-db1426df1a72,2013-06-08T00:00:00Z,13:05:00,14:11:00,16.5,30,NA,1
49fb7ca7-b0e0-4a80-9a2f-e5927f2ee2ba,aba047ca-568a-4b98-807b-efe5616a834f,20cb4183-0697-4b6d-95fd-ea16099c83c8,2015-08-12T00:00:00Z,10:55:00,12:26:00,17,0,NA,1
4a416835-06c9-41a1-8abd-c4f78a7e479a,812b2ba2-5065-4213-83b2-20a2f9a05a91,a082628c-6fa4-4763-9fc0-23d562e9f33e,2019-08-24T00:00:00Z,14:20:00,15:31:00,21,20,NA,1
4aa7c7c2-7355-4421-8401-d1407b15bdc3,ce3db7f3-8e34-415a-8be4-b09857b1eeac,b42e2807-99c2-46a4-8b87-f94ce6ac11e4,2016-06-29T00:00:00Z,12:45:00,14:00:00,21,5,NA,1
4ac0a011-7983-49de-8586-ea1a7d9413c9,c2f4a043-e2eb-42c9-bcc1-ec107d116814,4d09c65d-8487-43b0-8852-077034be6e75,2019-06-07T00:00:00Z,11:30:00,13:05:00,25,0,NA,1
4acbabd4-1edd-49b8-ba82-af306b35d5ff,76839443-42d3-4a0c-8e3a-34a721b9583d,b43c419d-a5c5-4c4f-8d4f-63cdeb0bc90d,2014-06-04T00:00:00Z,13:05:00,13:46:00,18,90,NA,1
4ae00ec5-bd4e-42c9-8b9f-17b0952421d3,9b98f4cf-9e65-41ea-8601-3461032583e9,e485f5da-4acc-4feb-b9cd-6a10486048bb,2011-05-10T00:00:00Z,11:00:00,12:05:00,18,10,NA,1
4b17a41b-ef35-4a2a-901b-da324d21a467,51ab634c-db9d-4f9e-96d0-dbd5efbde8ad,eed1fa0b-f06f-4632-8ebf-09e6bfd7b7ab,2017-08-13T00:00:00Z,12:25:00,13:45:00,14,70,NA,1
4b4c19e7-b7b5-4004-a068-412f13add3d1,98021957-065d-4ea4-9453-9e91fc1c8b61,53472214-ea7e-4bac-b98f-9aa68c37a46e,2013-05-24T00:00:00Z,11:53:00,12:46:00,19,10,NA,1
4b5dd799-bde6-4b28-87e8-48ae2a4c1b95,e8bd886a-6f39-47f1-8f29-904118256f72,9f2d9ad7-adbc-45ef-8fe8-0eea546579ca,2014-05-26T00:00:00Z,15:00:00,17:00:00,17,20,NA,1
4ba043a9-b961-4652-b7b5-e654874293a9,f7cffa74-5262-4356-a329-19d6c04a1217,683b0753-a744-437b-b168-697f4a646c66,2010-07-28T00:00:00Z,11:00:00,14:20:00,20.833333333333332,6.666666666666667,NA,1
4ba44db6-a1c5-4fd6-b6f6-ab35e9856a9e,9e54acf6-0f79-4c07-976f-5a06cc849fcc,a83f7acc-1999-48f2-a853-40092d568728,2015-08-15T00:00:00Z,13:10:00,14:30:00,25,0,NA,1
4be5a144-948c-4e62-ada8-4a4b5428c289,c2f4a043-e2eb-42c9-bcc1-ec107d116814,1329b5f8-c24b-4afa-9bd1-05fcd1929153,2016-08-16T00:00:00Z,11:00:00,14:00:00,19,0,NA,1
4c11036e-1fe7-4951-bb8e-a19fe9a3e371,2b780a04-1036-4d89-9ff0-6b1e67fbe8a0,a2834b8c-84e3-4eaf-9d88-e688a6157329,2013-06-18T00:00:00Z,12:30:00,13:30:00,19,30,NA,1
4c118e5f-bbaf-4dea-bedc-00208917d217,e2ada9e8-859f-47de-8b32-ca44f3d8bda6,270bc6c0-dc70-4055-8dd8-4c4e3609ec12,2010-05-21T00:00:00Z,15:20:00,16:20:00,26,10,NA,1
4c6ab3ac-5cfb-4715-8d40-66d080585c66,e2ada9e8-859f-47de-8b32-ca44f3d8bda6,270bc6c0-dc70-4055-8dd8-4c4e3609ec12,2010-06-25T00:00:00Z,11:00:00,12:55:00,23,45,NA,1
4d097f56-73dd-42c7-9a89-61df4fd6d545,e67031d2-1c93-44d3-b597-c47242aab90b,270bc6c0-dc70-4055-8dd8-4c4e3609ec12,2009-07-23T00:00:00Z,12:20:00,14:30:00,17.333333333333332,93.33333333333333,NA,1
4d563575-9478-48b7-b3d8-d6e7c2b581e0,aba047ca-568a-4b98-807b-efe5616a834f,20cb4183-0697-4b6d-95fd-ea16099c83c8,2014-05-18T00:00:00Z,10:32:00,11:40:00,19,15,NA,1
4d5c94bd-0af8-4147-8899-8513e66c65bf,aba047ca-568a-4b98-807b-efe5616a834f,67ebbd07-30b9-4c6d-8a7f-c14f1723e5c2,2012-06-02T00:00:00Z,13:48:00,15:15:00,15,30,NA,1
4d71b6ba-8134-4445-98d9-d9fd9d1332ef,e8bd886a-6f39-47f1-8f29-904118256f72,97cf7d8b-fd10-45f9-aa54-7bf9b0cb72e8,2013-08-26T00:00:00Z,14:30:00,16:45:00,15,20,NA,1
4d88492c-8d3c-45d6-899f-07cbf43f10ff,7a7a4124-fec9-4f4c-9423-85722c753e30,683b0753-a744-437b-b168-697f4a646c66,2016-06-26T00:00:00Z,13:06:00,14:10:00,22,90,NA,1
4d90cb03-94a5-4143-aea8-1c738a611997,e8bd886a-6f39-47f1-8f29-904118256f72,0337230a-f41f-4d07-8144-931c3f71624a,2017-06-27T00:00:00Z,13:00:00,16:49:00,16.5,10,NA,1
4db8e068-9f33-4d30-8e70-2386b12f57f0,9e54acf6-0f79-4c07-976f-5a06cc849fcc,e4616a30-d805-4b88-8a3c-34dce7ea20e0,2015-08-15T00:00:00Z,10:10:00,12:10:00,22,0,NA,1
4db99f45-f89a-4a79-987f-85dc234d7bef,ce3db7f3-8e34-415a-8be4-b09857b1eeac,6411c206-a7cf-499b-91f7-c4e946c03728,2020-05-31T00:00:00Z,11:30:00,12:16:00,16,0,NA,1
4dd542ca-2e25-47c4-a595-4ea04f3fcd4a,e8bd886a-6f39-47f1-8f29-904118256f72,9f2d9ad7-adbc-45ef-8fe8-0eea546579ca,2015-08-06T00:00:00Z,12:00:00,14:05:00,21,50,NA,1
4e4b2d8c-8fff-4dcd-ae28-74b57662e0c5,56239ba0-9c93-40aa-8a2c-738d43241a76,86d61ed2-be27-4247-afbf-2d79e4ed0211,2012-08-17T00:00:00Z,15:30:00,16:50:00,18,50,NA,1
4e61df85-08fa-4452-b287-4d718d28c736,76839443-42d3-4a0c-8e3a-34a721b9583d,cce42c93-eeba-4c5b-b55d-ab2eb0e5665d,2018-07-16T00:00:00Z,11:40:00,12:30:00,22.5,0,NA,1
4e73a45e-60e3-4764-b01a-a0cc47a6b44d,99c120bf-8c5c-49d3-bfd1-934cb6c22d83,bbd8c71e-5733-4d54-b30d-db1426df1a72,2016-06-05T00:00:00Z,14:45:00,16:30:00,28,0,NA,1
4f03d15d-3446-4fde-a4e5-c52d1a76ba51,a6495896-d41b-4998-93c1-5fd85b35d1f1,ed9f90b0-314c-4a20-8b71-e70e61465b08,2013-07-27T00:00:00Z,13:00:00,15:00:00,21.5,5,NA,1
4f1c3707-fd31-45ca-b618-02edad33458e,c2f4a043-e2eb-42c9-bcc1-ec107d116814,1329b5f8-c24b-4afa-9bd1-05fcd1929153,2020-08-14T00:00:00Z,12:10:00,14:21:00,24,0,NA,1
4f44d6d3-35ac-4f7e-8728-a0a21179df99,2f0ccd4f-a30f-4e94-b4c3-909b657382b1,d53aef1f-7502-4724-9be7-dd49f44dce59,2015-08-13T00:00:00Z,14:30:00,16:37:00,18,1,NA,1
4f733d26-d9fb-44a1-8eb6-590321e98bec,015f965b-24c5-40d4-bfae-147808b5b0c1,270bc6c0-dc70-4055-8dd8-4c4e3609ec12,2012-07-01T00:00:00Z,14:20:00,15:55:00,16,80,NA,1
4faed9a3-a229-42e9-96af-f2e1685a9b6d,b25d061c-702d-487c-9a21-5775984b351e,b01f9ff5-651f-41ee-9891-21eaeae9de82,2014-08-12T00:00:00Z,10:15:00,14:16:00,18,30,NA,1
4fbb82db-bd8d-4841-a04a-b1ff453d6ba7,98021957-065d-4ea4-9453-9e91fc1c8b61,53472214-ea7e-4bac-b98f-9aa68c37a46e,2013-06-18T00:00:00Z,11:44:00,12:31:00,18.5,5,NA,1
4fcf94fc-c17e-4010-b2c5-bc9b13689023,7a7a4124-fec9-4f4c-9423-85722c753e30,553685f8-0303-4f49-bcbb-9f6ca5de9d9c,2012-06-23T00:00:00Z,11:55:00,13:10:00,21,60,NA,1
4fd5da05-b616-43cf-9573-28dcf11e6426,a6495896-d41b-4998-93c1-5fd85b35d1f1,27a24f9d-2395-45d8-bf83-4f58afb265dc,2017-07-04T00:00:00Z,14:05:00,15:15:00,17.666666666666668,15,NA,1
4ff58883-8081-433c-b41c-c8ef0ea32e32,6a478010-ea66-452f-be04-01393f094077,911293b2-2767-45af-a524-afb202fd0b16,2012-09-06T00:00:00Z,14:00:00,17:10:00,16,15,NA,1
50367d27-0bbd-4150-9e0f-85ebae27f5f1,aba047ca-568a-4b98-807b-efe5616a834f,270bc6c0-dc70-4055-8dd8-4c4e3609ec12,2018-05-14T00:00:00Z,10:50:00,11:57:00,20,0,NA,1
5044a41f-6429-47a6-8d34-835f45032a5d,76839443-42d3-4a0c-8e3a-34a721b9583d,b43c419d-a5c5-4c4f-8d4f-63cdeb0bc90d,2018-07-16T00:00:00Z,13:15:00,14:00:00,22,0,NA,1
504511f7-fc1c-4ff6-af57-0bc5f33cec1d,99c120bf-8c5c-49d3-bfd1-934cb6c22d83,7bb92922-409e-450a-bba7-433a911c2588,2018-05-17T00:00:00Z,13:08:00,14:29:00,15.5,2.5,NA,1
5073f2c4-a3f4-4123-b140-f919d6acde05,a939d930-19ad-44c4-9398-1ea4433245af,e3756fff-25d6-430c-b910-25dd1eea669b,2013-08-09T00:00:00Z,11:00:00,12:06:00,20,15,NA,1
507723e0-b678-44e9-9ed0-b6468e8a6de7,aba047ca-568a-4b98-807b-efe5616a834f,2c40914c-69dc-48f4-a67d-3b6a11af3687,2016-08-15T00:00:00Z,14:08:00,15:26:00,22,30,NA,1
5090a440-782f-40a2-ab31-bc2825627f31,b62c9425-d769-4005-b50e-3f843d1e72d0,911293b2-2767-45af-a524-afb202fd0b16,2011-07-30T00:00:00Z,10:30:00,14:10:00,22,10,NA,1
50958148-01bc-49fe-866a-a77a43db9a00,e8bd886a-6f39-47f1-8f29-904118256f72,95be91eb-1a8d-443f-9690-8484bef0669a,2014-06-29T00:00:00Z,13:30:00,15:50:00,14,0,NA,1
5097ac7d-ceb2-4fd4-ba6f-a9bf25677b08,7a7a4124-fec9-4f4c-9423-85722c753e30,553685f8-0303-4f49-bcbb-9f6ca5de9d9c,2016-08-28T00:00:00Z,12:50:00,13:21:00,15,60,NA,1
510df83e-c780-468a-9ead-54e90767b587,812b2ba2-5065-4213-83b2-20a2f9a05a91,e485f5da-4acc-4feb-b9cd-6a10486048bb,2018-07-29T00:00:00Z,14:30:00,15:45:00,24.5,10,NA,1
5113a2c7-ef22-4dd0-ba3a-763cad980f64,6a478010-ea66-452f-be04-01393f094077,a082628c-6fa4-4763-9fc0-23d562e9f33e,2014-08-27T00:00:00Z,15:30:00,18:01:00,20,30,NA,1
5164c1cf-551d-45f1-a731-3083c8381a5d,c5ea2325-5c82-4884-a7db-9ed7138ba483,b01f9ff5-651f-41ee-9891-21eaeae9de82,2018-08-19T00:00:00Z,15:00:00,16:51:00,15,60,NA,1
51f30612-1460-4d8b-89db-8b9e7fbd0e85,fc6b9ecf-7ef5-40b0-9681-a877229b0a54,e0a3c18a-3149-4f78-92e4-eee910d8bbfc,2018-05-28T00:00:00Z,11:00:00,15:40:00,22,13.75,NA,1
5207dabc-bca8-4d81-a732-ee3318ddd925,ef323094-1f26-48d2-8e97-fe3a305b981c,a83f7acc-1999-48f2-a853-40092d568728,2016-05-29T00:00:00Z,16:17:00,16:57:00,21,70,NA,1
52206822-b346-4fac-a6a9-e9e7438dd6f1,ef323094-1f26-48d2-8e97-fe3a305b981c,5788b859-012b-4450-9606-0b0df9bee9c9,2013-08-15T00:00:00Z,16:25:00,17:32:00,19,20,NA,1
5233cd77-ac21-4142-9089-e153979f57c4,99c120bf-8c5c-49d3-bfd1-934cb6c22d83,bbd8c71e-5733-4d54-b30d-db1426df1a72,2018-05-20T00:00:00Z,15:35:00,16:50:00,18,0,NA,1
52a6cbc0-c864-494a-a0da-aad551ff560b,8e217c15-ea0d-46fc-9f88-91a2278e9a9a,4f0c9459-aadb-427c-86b3-10ee40eb8a64,2012-05-27T00:00:00Z,12:15:00,14:30:00,20,0,NA,1
52e2f5f3-ab8b-4181-8bcd-05b9d3bd5595,2b780a04-1036-4d89-9ff0-6b1e67fbe8a0,303753c0-e2c6-4fdd-8a7a-b74f6251546a,2014-08-15T00:00:00Z,11:30:00,13:45:00,19,30,NA,1
52e95e0c-93b7-4aa9-8723-f937aa6a9fde,aba047ca-568a-4b98-807b-efe5616a834f,67ebbd07-30b9-4c6d-8a7f-c14f1723e5c2,2019-05-15T00:00:00Z,13:15:00,14:38:00,17,10,NA,1
53047a50-6cf9-4594-9891-97a79548166b,7a7a4124-fec9-4f4c-9423-85722c753e30,683b0753-a744-437b-b168-697f4a646c66,2015-06-28T00:00:00Z,12:20:00,13:02:00,21,20,NA,1
53448c35-2693-4edd-b872-f305cb95a0a9,2f0ccd4f-a30f-4e94-b4c3-909b657382b1,d53aef1f-7502-4724-9be7-dd49f44dce59,2018-05-15T00:00:00Z,15:06:00,16:01:00,19,0,NA,1
536502d7-7ab2-473c-9b76-5b62e8db878f,ef323094-1f26-48d2-8e97-fe3a305b981c,33db66ae-4202-4dd6-8184-1176f0f1ad40,2017-07-07T00:00:00Z,13:08:00,14:22:00,19,40,NA,1
53a802f6-5f73-4a73-b679-ec3a31582c07,ef323094-1f26-48d2-8e97-fe3a305b981c,5788b859-012b-4450-9606-0b0df9bee9c9,2020-08-12T00:00:00Z,16:07:00,16:54:00,19,10,NA,1
54123d49-4d15-4ebf-90eb-727573d58c5c,7a7a4124-fec9-4f4c-9423-85722c753e30,683b0753-a744-437b-b168-697f4a646c66,2016-08-28T00:00:00Z,14:39:00,15:15:00,17,20,NA,1
541383d9-1ae8-4b32-99ce-139bec4b9a8f,51ab634c-db9d-4f9e-96d0-dbd5efbde8ad,eed1fa0b-f06f-4632-8ebf-09e6bfd7b7ab,2013-06-18T00:00:00Z,16:10:00,17:45:00,18.666666666666668,50,NA,1
544d8831-e03a-4ca0-beac-503dae6e4f25,9e54acf6-0f79-4c07-976f-5a06cc849fcc,553685f8-0303-4f49-bcbb-9f6ca5de9d9c,2018-05-21T00:00:00Z,11:19:00,12:30:00,20,0,NA,1
54919e8a-f91f-4094-a7db-1bf4efb2576b,6a478010-ea66-452f-be04-01393f094077,911293b2-2767-45af-a524-afb202fd0b16,2013-08-14T00:00:00Z,15:30:00,18:00:00,18,10,NA,1
549639d0-a1a5-4291-8f56-84ac286572c2,e67031d2-1c93-44d3-b597-c47242aab90b,b43c419d-a5c5-4c4f-8d4f-63cdeb0bc90d,2009-07-25T00:00:00Z,15:00:00,17:30:00,18,85,NA,1
54a0d003-0992-48a0-aa05-08ea6bf969d2,a6495896-d41b-4998-93c1-5fd85b35d1f1,df94d08e-b569-4e7d-b30c-dacb53e6fb03,2019-08-09T00:00:00Z,12:25:00,15:31:00,21,46.666666666666664,NA,1
54b6aac2-4207-4a6a-b1b6-2d3e716a0d47,e8bd886a-6f39-47f1-8f29-904118256f72,95be91eb-1a8d-443f-9690-8484bef0669a,2018-06-23T00:00:00Z,13:30:00,17:21:00,15.5,90,NA,1
54b6dbed-349c-4912-8eda-54966c28b6ca,20876cdc-3496-4df4-9870-f28943371e85,5e9ee3c5-1657-4e08-89a8-4984e18c649e,2020-05-29T00:00:00Z,13:00:00,15:20:00,21,10,NA,1
55646cad-6273-4e59-8e50-36f2c91b9fc3,e67031d2-1c93-44d3-b597-c47242aab90b,a2834b8c-84e3-4eaf-9d88-e688a6157329,2009-06-23T00:00:00Z,13:55:00,16:20:00,21.666666666666668,0,NA,1
5584da7e-d1af-48be-b523-e1db69eac620,3347a291-889e-46b2-8c84-9c1480370eed,2287ad7a-008e-433e-92ee-db69cab29a47,2009-06-27T00:00:00Z,14:30:00,17:00:00,25.333333333333332,0,NA,1
559eedbc-8e5f-4dc3-bbbf-acff6df83a0a,20876cdc-3496-4df4-9870-f28943371e85,5e9ee3c5-1657-4e08-89a8-4984e18c649e,2017-05-27T00:00:00Z,12:15:00,14:11:00,22,15,NA,1
55c39dc3-7b17-4f1b-b1d0-a27f286edf6e,ef323094-1f26-48d2-8e97-fe3a305b981c,33db66ae-4202-4dd6-8184-1176f0f1ad40,2013-07-23T00:00:00Z,14:37:00,15:50:00,22,0,NA,1
56114a2d-02ba-4681-be02-2b7a41cbeffa,236dc360-b578-4064-bcb0-9be3d19261e3,27a24f9d-2395-45d8-bf83-4f58afb265dc,2012-08-29T00:00:00Z,15:00:00,15:31:00,18,20,NA,1
561a12f7-d43a-4c94-b530-7b7dd5e7a1c1,c2f4a043-e2eb-42c9-bcc1-ec107d116814,ccf55543-4373-463d-9d12-4b153f08957c,2014-08-05T00:00:00Z,12:00:00,14:00:00,20,15,NA,1
56656e40-bf49-4bdb-92ca-43cc605cbc77,56239ba0-9c93-40aa-8a2c-738d43241a76,86d61ed2-be27-4247-afbf-2d79e4ed0211,2019-07-10T00:00:00Z,16:50:00,17:50:00,17,0,NA,1
566d9810-46f3-42a8-a6b8-2ba6532c1f09,e8bd886a-6f39-47f1-8f29-904118256f72,97cf7d8b-fd10-45f9-aa54-7bf9b0cb72e8,2015-06-28T00:00:00Z,14:30:00,16:10:00,17,0,NA,1
56a7f95e-f954-4212-9123-db62b52007c2,6a478010-ea66-452f-be04-01393f094077,911293b2-2767-45af-a524-afb202fd0b16,2015-07-20T00:00:00Z,12:00:00,14:00:00,19,40,NA,1
56b88a3b-977d-47a3-965a-cd97c247e043,51ab634c-db9d-4f9e-96d0-dbd5efbde8ad,d5e4e5e5-a3fc-4ad7-947b-5d0bd80d6c9d,2018-06-27T00:00:00Z,13:00:00,14:55:00,20.5,25,NA,1
577f70d8-92cf-4716-b7a1-36ab7299b633,aba047ca-568a-4b98-807b-efe5616a834f,270bc6c0-dc70-4055-8dd8-4c4e3609ec12,2017-08-10T00:00:00Z,10:40:00,12:27:00,22,5,NA,1
57aa8e4a-c73c-4460-accf-ae22511b68db,e6d7db48-b565-4971-a6eb-66a802af2708,20cb4183-0697-4b6d-95fd-ea16099c83c8,2019-07-05T00:00:00Z,15:55:00,17:20:00,21,5,NA,1
57b0cd27-db51-442c-8933-d0e6db3f3218,aba047ca-568a-4b98-807b-efe5616a834f,67ebbd07-30b9-4c6d-8a7f-c14f1723e5c2,2010-06-15T00:00:00Z,10:13:00,17:40:00,17.666666666666668,0,NA,1
57ba26ee-4368-48d0-a073-ac719bb25f05,e8bd886a-6f39-47f1-8f29-904118256f72,0337230a-f41f-4d07-8144-931c3f71624a,2017-08-07T00:00:00Z,11:02:00,14:24:00,14.5,50,NA,1
58048f01-c0be-4127-b0cd-2ed337cc97e8,e8bd886a-6f39-47f1-8f29-904118256f72,0337230a-f41f-4d07-8144-931c3f71624a,2018-05-29T00:00:00Z,11:04:00,14:13:00,13.6,58,NA,1
581ae3e4-3000-4f17-8a52-261cc049181d,812b2ba2-5065-4213-83b2-20a2f9a05a91,e485f5da-4acc-4feb-b9cd-6a10486048bb,2019-08-03T00:00:00Z,13:30:00,14:25:00,21,40,NA,1
58212fa1-6b77-47c3-bea3-37032ddfe52c,2b780a04-1036-4d89-9ff0-6b1e67fbe8a0,a2834b8c-84e3-4eaf-9d88-e688a6157329,2019-07-28T00:00:00Z,11:30:00,12:30:00,27,50,NA,1
