visit_ID,transect_ID,section_ID,date,species_name,count
0a2e4eee-cddb-48b8-9b3d-e903e44519e3,ccf55543-4373-463d-9d12-4b153f08957c,2bda0ba8-0228-432c-b93e-ceed6df5029c,2015-07-03,Boloria aquilonaris,2
0a2e4eee-cddb-48b8-9b3d-e903e44519e3,ccf55543-4373-463d-9d12-4b153f08957c,32a24442-f021-4380-903e-5fad6eba8589,2015-07-03,Lasiommata petropolitana,1
0a2e4eee-cddb-48b8-9b3d-e903e44519e3,ccf55543-4373-463d-9d12-4b153f08957c,97a0a17a-63c8-4a47-a230-49369e28f005,2015-07-03,Aglais urticae,1
0a2e4eee-cddb-48b8-9b3d-e903e44519e3,ccf55543-4373-463d-9d12-4b153f08957c,eeffaa21-6044-4e3c-8a9d-7072d1e0179f,2015-07-03,Boloria aquilonaris,1
0a8b7786-5805-4eee-a820-0b9a0b3da52c,e0a3c18a-3149-4f78-92e4-eee910d8bbfc,28a74970-2172-4d70-a44c-afa8e384cb87,2016-08-14,Aglais io,2
0a8b7786-5805-4eee-a820-0b9a0b3da52c,e0a3c18a-3149-4f78-92e4-eee910d8bbfc,28a74970-2172-4d70-a44c-afa8e384cb87,2016-08-14,Gonepteryx rhamni,2
0a8b7786-5805-4eee-a820-0b9a0b3da52c,e0a3c18a-3149-4f78-92e4-eee910d8bbfc,2a991bac-2878-4fef-a0f5-c74294407da2,2016-08-14,Gonepteryx rhamni,2
0a8b7786-5805-4eee-a820-0b9a0b3da52c,e0a3c18a-3149-4f78-92e4-eee910d8bbfc,2a991bac-2878-4fef-a0f5-c74294407da2,2016-08-14,Polygonia c-album,1
0a8b7786-5805-4eee-a820-0b9a0b3da52c,e0a3c18a-3149-4f78-92e4-eee910d8bbfc,403cd130-a978-4ed1-a73b-896e29b3a542,2016-08-14,Gonepteryx rhamni,11
0a8b7786-5805-4eee-a820-0b9a0b3da52c,e0a3c18a-3149-4f78-92e4-eee910d8bbfc,438f66d4-6469-412e-ac18-7b22301a8644,2016-08-14,Gonepteryx rhamni,5
0a8b7786-5805-4eee-a820-0b9a0b3da52c,e0a3c18a-3149-4f78-92e4-eee910d8bbfc,598eb31d-1fdd-474f-a22e-00fc6dc8fd4d,2016-08-14,Aglais io,3
0a8b7786-5805-4eee-a820-0b9a0b3da52c,e0a3c18a-3149-4f78-92e4-eee910d8bbfc,598eb31d-1fdd-474f-a22e-00fc6dc8fd4d,2016-08-14,Gonepteryx rhamni,10
0a8b7786-5805-4eee-a820-0b9a0b3da52c,e0a3c18a-3149-4f78-92e4-eee910d8bbfc,598eb31d-1fdd-474f-a22e-00fc6dc8fd4d,2016-08-14,Hipparchia semele,1
0a8b7786-5805-4eee-a820-0b9a0b3da52c,e0a3c18a-3149-4f78-92e4-eee910d8bbfc,598eb31d-1fdd-474f-a22e-00fc6dc8fd4d,2016-08-14,Lasiommata megera,1
0a8b7786-5805-4eee-a820-0b9a0b3da52c,e0a3c18a-3149-4f78-92e4-eee910d8bbfc,6b881f73-aafb-46cd-86c7-6faaa05ef5f4,2016-08-14,Gonepteryx rhamni,4
0a8b7786-5805-4eee-a820-0b9a0b3da52c,e0a3c18a-3149-4f78-92e4-eee910d8bbfc,855b8627-9406-4d37-80d9-3024f5b62d8d,2016-08-14,Aglais io,1
0a8b7786-5805-4eee-a820-0b9a0b3da52c,e0a3c18a-3149-4f78-92e4-eee910d8bbfc,855b8627-9406-4d37-80d9-3024f5b62d8d,2016-08-14,Gonepteryx rhamni,4
0a8b7786-5805-4eee-a820-0b9a0b3da52c,e0a3c18a-3149-4f78-92e4-eee910d8bbfc,92b55964-1516-4955-8730-3bd6aa9630ba,2016-08-14,Gonepteryx rhamni,3
0a8b7786-5805-4eee-a820-0b9a0b3da52c,e0a3c18a-3149-4f78-92e4-eee910d8bbfc,948ff50b-79b0-4a74-9b28-fb960cbdefd3,2016-08-14,Argynnis paphia,1
0a8b7786-5805-4eee-a820-0b9a0b3da52c,e0a3c18a-3149-4f78-92e4-eee910d8bbfc,948ff50b-79b0-4a74-9b28-fb960cbdefd3,2016-08-14,Gonepteryx rhamni,4
0a8b7786-5805-4eee-a820-0b9a0b3da52c,e0a3c18a-3149-4f78-92e4-eee910d8bbfc,948ff50b-79b0-4a74-9b28-fb960cbdefd3,2016-08-14,Nymphalis antiopa,1
0a8b7786-5805-4eee-a820-0b9a0b3da52c,e0a3c18a-3149-4f78-92e4-eee910d8bbfc,948ff50b-79b0-4a74-9b28-fb960cbdefd3,2016-08-14,Vanessa atalanta,1
0a8b7786-5805-4eee-a820-0b9a0b3da52c,e0a3c18a-3149-4f78-92e4-eee910d8bbfc,a4e80c45-823d-46c5-8740-696c4377d175,2016-08-14,Gonepteryx rhamni,5
0a8b7786-5805-4eee-a820-0b9a0b3da52c,e0a3c18a-3149-4f78-92e4-eee910d8bbfc,a4e80c45-823d-46c5-8740-696c4377d175,2016-08-14,Vanessa atalanta,1
0a8b7786-5805-4eee-a820-0b9a0b3da52c,e0a3c18a-3149-4f78-92e4-eee910d8bbfc,af04cd6c-6068-40c2-8441-12d37c2f3f92,2016-08-14,Polyommatus icarus,1
0a94430c-99c1-47d3-b78b-029fd594847d,df94d08e-b569-4e7d-b30c-dacb53e6fb03,0e240c57-9564-4fda-8848-9b3ce06c4b1d,2017-07-04,Polyommatus icarus,4
0a94430c-99c1-47d3-b78b-029fd594847d,df94d08e-b569-4e7d-b30c-dacb53e6fb03,2a18efde-c4e9-4fe7-ba5d-42385cca7d56,2017-07-04,Aphantopus hyperantus,2
0a94430c-99c1-47d3-b78b-029fd594847d,df94d08e-b569-4e7d-b30c-dacb53e6fb03,2a18efde-c4e9-4fe7-ba5d-42385cca7d56,2017-07-04,Polyommatus icarus,1
0a94430c-99c1-47d3-b78b-029fd594847d,df94d08e-b569-4e7d-b30c-dacb53e6fb03,37dac1cd-fce2-4d9d-b9c5-f3b987fbb69e,2017-07-04,Aglais urticae,1
0a94430c-99c1-47d3-b78b-029fd594847d,df94d08e-b569-4e7d-b30c-dacb53e6fb03,3a07e05e-f72e-4c3b-b456-ff6e49add691,2017-07-04,Plebejus argus/idas,1
0a94430c-99c1-47d3-b78b-029fd594847d,df94d08e-b569-4e7d-b30c-dacb53e6fb03,3e53b31f-1684-484c-a4a9-7c63ccb34e5d,2017-07-04,Coenonympha arcania,1
0a94430c-99c1-47d3-b78b-029fd594847d,df94d08e-b569-4e7d-b30c-dacb53e6fb03,3e53b31f-1684-484c-a4a9-7c63ccb34e5d,2017-07-04,Ochlodes sylvanus,1
0a94430c-99c1-47d3-b78b-029fd594847d,df94d08e-b569-4e7d-b30c-dacb53e6fb03,5a299beb-337f-4bf7-86d9-38144d948b2f,2017-07-04,Polyommatus icarus,1
0a94430c-99c1-47d3-b78b-029fd594847d,df94d08e-b569-4e7d-b30c-dacb53e6fb03,5a299beb-337f-4bf7-86d9-38144d948b2f,2017-07-04,Vanessa atalanta,1
0a94430c-99c1-47d3-b78b-029fd594847d,df94d08e-b569-4e7d-b30c-dacb53e6fb03,72101f59-b580-4573-af90-abc5b096edd5,2017-07-04,Aphantopus hyperantus,3
0a94430c-99c1-47d3-b78b-029fd594847d,df94d08e-b569-4e7d-b30c-dacb53e6fb03,753d5457-6131-481e-bdea-4911d6e18d62,2017-07-04,Aphantopus hyperantus,2
0a94430c-99c1-47d3-b78b-029fd594847d,df94d08e-b569-4e7d-b30c-dacb53e6fb03,7d6c4aa1-82a7-4dae-93c2-15ec91edd3f3,2017-07-04,Aphantopus hyperantus,3
0a94430c-99c1-47d3-b78b-029fd594847d,df94d08e-b569-4e7d-b30c-dacb53e6fb03,7d6c4aa1-82a7-4dae-93c2-15ec91edd3f3,2017-07-04,Polyommatus icarus,2
0a94430c-99c1-47d3-b78b-029fd594847d,df94d08e-b569-4e7d-b30c-dacb53e6fb03,d53d0a0e-b1c6-41df-aa24-95d215c81d2a,2017-07-04,Aphantopus hyperantus,1
0a94430c-99c1-47d3-b78b-029fd594847d,df94d08e-b569-4e7d-b30c-dacb53e6fb03,d9e35b33-27a6-4fe4-a0b8-aad81cdde3a1,2017-07-04,Aphantopus hyperantus,1
0a94430c-99c1-47d3-b78b-029fd594847d,df94d08e-b569-4e7d-b30c-dacb53e6fb03,e0679691-ed8e-4b22-b90d-4d9432772664,2017-07-04,Aglais urticae,1
0a94430c-99c1-47d3-b78b-029fd594847d,df94d08e-b569-4e7d-b30c-dacb53e6fb03,f01907d9-ccd9-4740-88c1-1395cf0ed897,2017-07-04,Aphantopus hyperantus,1
0a94430c-99c1-47d3-b78b-029fd594847d,df94d08e-b569-4e7d-b30c-dacb53e6fb03,f01907d9-ccd9-4740-88c1-1395cf0ed897,2017-07-04,Coenonympha arcania,1
0a9b7acc-529f-49bf-855a-5694799bf2fe,553685f8-0303-4f49-bcbb-9f6ca5de9d9c,254b2235-93ad-4fc4-a6ba-bfae214bfb5e,2012-07-24,Erebia ligea,2
0ad4a570-b5a6-407c-a2a9-2f13f558f76d,eed1fa0b-f06f-4632-8ebf-09e6bfd7b7ab,c45eeeb1-a467-49eb-a2d7-90979f1843e1,2018-08-08,Pieris napi,1
0afc790b-bb53-4261-ab51-1ce4f4ddb7e5,df94d08e-b569-4e7d-b30c-dacb53e6fb03,2a18efde-c4e9-4fe7-ba5d-42385cca7d56,2013-05-31,Pieris napi,2
0afc790b-bb53-4261-ab51-1ce4f4ddb7e5,df94d08e-b569-4e7d-b30c-dacb53e6fb03,348a1a89-2196-40ba-aeed-643b55c8fc3e,2013-05-31,Aglais urticae,1
0afc790b-bb53-4261-ab51-1ce4f4ddb7e5,df94d08e-b569-4e7d-b30c-dacb53e6fb03,3a07e05e-f72e-4c3b-b456-ff6e49add691,2013-05-31,Pieris napi,1
0afc790b-bb53-4261-ab51-1ce4f4ddb7e5,df94d08e-b569-4e7d-b30c-dacb53e6fb03,75ad5f81-b601-4c4d-a9f4-de8a5f28c9f7,2013-05-31,Pieris napi,1
0afc790b-bb53-4261-ab51-1ce4f4ddb7e5,df94d08e-b569-4e7d-b30c-dacb53e6fb03,f01907d9-ccd9-4740-88c1-1395cf0ed897,2013-05-31,Pieris napi,1
0b0489e4-922e-4731-90c5-6d19d59c178f,e75b2090-2fd1-48e0-bb4d-5725dec64594,054136a2-284b-4169-b555-71b9a03afd6a,2010-07-24,Zygaena exulans,1
0b0489e4-922e-4731-90c5-6d19d59c178f,e75b2090-2fd1-48e0-bb4d-5725dec64594,0c9f3885-3d3f-44db-a440-b90fe51168d3,2010-07-24,Erebia ligea,3
0b0489e4-922e-4731-90c5-6d19d59c178f,e75b2090-2fd1-48e0-bb4d-5725dec64594,151ec7f9-6c62-43f3-a43d-0d999062d1ac,2010-07-24,Erebia ligea,3
0b0489e4-922e-4731-90c5-6d19d59c178f,e75b2090-2fd1-48e0-bb4d-5725dec64594,20a6dc01-b71e-4d21-9d17-c6cfc42587c4,2010-07-24,Zygaena exulans,5
0b0489e4-922e-4731-90c5-6d19d59c178f,e75b2090-2fd1-48e0-bb4d-5725dec64594,2e17d77f-55fc-4817-93a4-2b677ebff086,2010-07-24,Zygaena exulans,1
0b0489e4-922e-4731-90c5-6d19d59c178f,e75b2090-2fd1-48e0-bb4d-5725dec64594,44825573-b40d-40c8-97ce-a5942ee847df,2010-07-24,Zygaena exulans,1
0b0489e4-922e-4731-90c5-6d19d59c178f,e75b2090-2fd1-48e0-bb4d-5725dec64594,5ea21374-c1eb-4a5b-9bab-fb5f87be1c89,2010-07-24,Aglais urticae,2
0b0489e4-922e-4731-90c5-6d19d59c178f,e75b2090-2fd1-48e0-bb4d-5725dec64594,5ea21374-c1eb-4a5b-9bab-fb5f87be1c89,2010-07-24,Colias palaeno,1
0b0489e4-922e-4731-90c5-6d19d59c178f,e75b2090-2fd1-48e0-bb4d-5725dec64594,5ea21374-c1eb-4a5b-9bab-fb5f87be1c89,2010-07-24,Erebia ligea,3
0b0489e4-922e-4731-90c5-6d19d59c178f,e75b2090-2fd1-48e0-bb4d-5725dec64594,5ea21374-c1eb-4a5b-9bab-fb5f87be1c89,2010-07-24,Speyeria aglaja,1
0b0489e4-922e-4731-90c5-6d19d59c178f,e75b2090-2fd1-48e0-bb4d-5725dec64594,5ea21374-c1eb-4a5b-9bab-fb5f87be1c89,2010-07-24,Zygaena exulans,1
0b0489e4-922e-4731-90c5-6d19d59c178f,e75b2090-2fd1-48e0-bb4d-5725dec64594,63a4aa39-ac8a-4ded-b75e-42d187bae3a7,2010-07-24,Zygaena exulans,1
0b0489e4-922e-4731-90c5-6d19d59c178f,e75b2090-2fd1-48e0-bb4d-5725dec64594,6483de5d-5d00-4b1e-8ba9-49d969bbef05,2010-07-24,Erebia ligea,2
0b0489e4-922e-4731-90c5-6d19d59c178f,e75b2090-2fd1-48e0-bb4d-5725dec64594,65f01c85-09c0-4fa5-a72c-99e093574234,2010-07-24,Erebia ligea,2
0b0489e4-922e-4731-90c5-6d19d59c178f,e75b2090-2fd1-48e0-bb4d-5725dec64594,67e41da8-4f79-4d91-a9e6-ed5463234cb5,2010-07-24,Zygaena exulans,1
0b0489e4-922e-4731-90c5-6d19d59c178f,e75b2090-2fd1-48e0-bb4d-5725dec64594,72be2c5a-8d95-4dc3-875f-f7e938d30954,2010-07-24,Boloria aquilonaris,1
0b0489e4-922e-4731-90c5-6d19d59c178f,e75b2090-2fd1-48e0-bb4d-5725dec64594,72be2c5a-8d95-4dc3-875f-f7e938d30954,2010-07-24,Zygaena exulans,1
0b0489e4-922e-4731-90c5-6d19d59c178f,e75b2090-2fd1-48e0-bb4d-5725dec64594,7f1e56cb-1724-466c-8706-936f941ed1e4,2010-07-24,Zygaena exulans,1
0b0489e4-922e-4731-90c5-6d19d59c178f,e75b2090-2fd1-48e0-bb4d-5725dec64594,ace180c6-4063-4236-b8af-c6b321a94068,2010-07-24,Zygaena exulans,1
0b0489e4-922e-4731-90c5-6d19d59c178f,e75b2090-2fd1-48e0-bb4d-5725dec64594,b425fb9f-d4f1-4236-9fe8-9e73d525af43,2010-07-24,Pieris napi,1
0b0489e4-922e-4731-90c5-6d19d59c178f,e75b2090-2fd1-48e0-bb4d-5725dec64594,dc789550-81eb-4c12-b1e4-8e14a71ee392,2010-07-24,Boloria selene,1
0b0489e4-922e-4731-90c5-6d19d59c178f,e75b2090-2fd1-48e0-bb4d-5725dec64594,dc789550-81eb-4c12-b1e4-8e14a71ee392,2010-07-24,Erebia ligea,1
0b0489e4-922e-4731-90c5-6d19d59c178f,e75b2090-2fd1-48e0-bb4d-5725dec64594,dc789550-81eb-4c12-b1e4-8e14a71ee392,2010-07-24,Zygaena exulans,1
0b2d4f9b-2b46-47fa-b8e7-0c66863019fe,a082628c-6fa4-4763-9fc0-23d562e9f33e,09c1bce4-370f-4ae5-b2b6-53b711d5aaff,2011-05-10,Aglais urticae,1
0b2d4f9b-2b46-47fa-b8e7-0c66863019fe,a082628c-6fa4-4763-9fc0-23d562e9f33e,0fc5c5ec-9bed-4894-a73b-c55f080ab1f6,2011-05-10,Aglais urticae,1
0b2d4f9b-2b46-47fa-b8e7-0c66863019fe,a082628c-6fa4-4763-9fc0-23d562e9f33e,4ad0e2c6-de76-4383-b0c3-fec87f7ca0ca,2011-05-10,Pieris napi,1
0b2d4f9b-2b46-47fa-b8e7-0c66863019fe,a082628c-6fa4-4763-9fc0-23d562e9f33e,4e4dbab6-1efd-4be2-88ac-1905d2643298,2011-05-10,Pieris napi,1
0b2d4f9b-2b46-47fa-b8e7-0c66863019fe,a082628c-6fa4-4763-9fc0-23d562e9f33e,6c4775ca-2c2d-447f-9302-b970c9904e15,2011-05-10,Pieris napi,1
0b2d4f9b-2b46-47fa-b8e7-0c66863019fe,a082628c-6fa4-4763-9fc0-23d562e9f33e,a80135b9-babc-4420-b2ec-dbb0d668c848,2011-05-10,Aglais urticae,1
0b2d4f9b-2b46-47fa-b8e7-0c66863019fe,a082628c-6fa4-4763-9fc0-23d562e9f33e,a91d784f-66e8-441b-9418-138a14b6b548,2011-05-10,Aglais urticae,3
0b628894-497d-4c7c-92a5-0d60d8bdf628,d53aef1f-7502-4724-9be7-dd49f44dce59,2c567ccd-d3e6-4302-a881-7804d48b19f4,2017-09-04,Maniola jurtina,1
0b628894-497d-4c7c-92a5-0d60d8bdf628,d53aef1f-7502-4724-9be7-dd49f44dce59,be610d35-7f64-4146-b849-1c4d75ed3578,2017-09-04,Maniola jurtina,1
0b628894-497d-4c7c-92a5-0d60d8bdf628,d53aef1f-7502-4724-9be7-dd49f44dce59,cc8b5806-0a52-4d58-8a6c-73c9022eb4e0,2017-09-04,Maniola jurtina,1
0b76da1c-2741-40b1-8c05-d55f526c0933,e0a3c18a-3149-4f78-92e4-eee910d8bbfc,2a991bac-2878-4fef-a0f5-c74294407da2,2012-05-20,Carterocephalus palaemon,1
0b76da1c-2741-40b1-8c05-d55f526c0933,e0a3c18a-3149-4f78-92e4-eee910d8bbfc,2a991bac-2878-4fef-a0f5-c74294407da2,2012-05-20,Nymphalis antiopa,1
0b76da1c-2741-40b1-8c05-d55f526c0933,e0a3c18a-3149-4f78-92e4-eee910d8bbfc,403cd130-a978-4ed1-a73b-896e29b3a542,2012-05-20,Celastrina argiolus,1
0b76da1c-2741-40b1-8c05-d55f526c0933,e0a3c18a-3149-4f78-92e4-eee910d8bbfc,6b881f73-aafb-46cd-86c7-6faaa05ef5f4,2012-05-20,Celastrina argiolus,3
0b76da1c-2741-40b1-8c05-d55f526c0933,e0a3c18a-3149-4f78-92e4-eee910d8bbfc,6b881f73-aafb-46cd-86c7-6faaa05ef5f4,2012-05-20,Gonepteryx rhamni,4
0b76da1c-2741-40b1-8c05-d55f526c0933,e0a3c18a-3149-4f78-92e4-eee910d8bbfc,6b881f73-aafb-46cd-86c7-6faaa05ef5f4,2012-05-20,Pieris brassicae,1
0b76da1c-2741-40b1-8c05-d55f526c0933,e0a3c18a-3149-4f78-92e4-eee910d8bbfc,6b881f73-aafb-46cd-86c7-6faaa05ef5f4,2012-05-20,Pieris napi,2
0b76da1c-2741-40b1-8c05-d55f526c0933,e0a3c18a-3149-4f78-92e4-eee910d8bbfc,73b2e20c-3d13-48e9-b248-51f03bbc4493,2012-05-20,Gonepteryx rhamni,1
0b76da1c-2741-40b1-8c05-d55f526c0933,e0a3c18a-3149-4f78-92e4-eee910d8bbfc,a4e80c45-823d-46c5-8740-696c4377d175,2012-05-20,Aglais io,1
0b76da1c-2741-40b1-8c05-d55f526c0933,e0a3c18a-3149-4f78-92e4-eee910d8bbfc,a4e80c45-823d-46c5-8740-696c4377d175,2012-05-20,Nymphalis antiopa,1
0b76da1c-2741-40b1-8c05-d55f526c0933,e0a3c18a-3149-4f78-92e4-eee910d8bbfc,dd1439bf-594d-47dd-979b-7d172a936a04,2012-05-20,Gonepteryx rhamni,1
0b795c3f-9bb5-47f8-b405-217bc4b6e9bd,4f0c9459-aadb-427c-86b3-10ee40eb8a64,009228e6-973b-4540-a40a-1a459f375c90,2015-08-04,Erebia ligea,1
0b795c3f-9bb5-47f8-b405-217bc4b6e9bd,4f0c9459-aadb-427c-86b3-10ee40eb8a64,1959b7b7-7e5c-40d1-a33c-51aff0f81462,2015-08-04,Erebia ligea,3
0b795c3f-9bb5-47f8-b405-217bc4b6e9bd,4f0c9459-aadb-427c-86b3-10ee40eb8a64,240720c9-981e-46b3-a2e4-4d5146bf6140,2015-08-04,Erebia ligea,1
0b795c3f-9bb5-47f8-b405-217bc4b6e9bd,4f0c9459-aadb-427c-86b3-10ee40eb8a64,39ade3d5-025a-419d-a70e-87bba8897bbb,2015-08-04,Boloria aquilonaris,1
0b795c3f-9bb5-47f8-b405-217bc4b6e9bd,4f0c9459-aadb-427c-86b3-10ee40eb8a64,5d06c69d-b444-4f68-a0f3-d2e86ec09bae,2015-08-04,Erebia ligea,1
0b795c3f-9bb5-47f8-b405-217bc4b6e9bd,4f0c9459-aadb-427c-86b3-10ee40eb8a64,5d06c69d-b444-4f68-a0f3-d2e86ec09bae,2015-08-04,Lasiommata maera,1
0b795c3f-9bb5-47f8-b405-217bc4b6e9bd,4f0c9459-aadb-427c-86b3-10ee40eb8a64,ce1562ca-24bf-4d0e-aeff-fae0f269151c,2015-08-04,Lasiommata maera,1
0b795c3f-9bb5-47f8-b405-217bc4b6e9bd,4f0c9459-aadb-427c-86b3-10ee40eb8a64,dc4a37b6-444c-4c8d-b9b1-9912f52a6aa1,2015-08-04,Erebia ligea,1
0b795c3f-9bb5-47f8-b405-217bc4b6e9bd,4f0c9459-aadb-427c-86b3-10ee40eb8a64,f6a5e563-a5d9-442a-a242-ba873ebc4242,2015-08-04,Speyeria aglaja,1
0bb5e39f-562f-45b8-934c-4b397173d47d,00e7bd55-d185-462a-b974-bf1e30a8c82c,0b5df544-7de8-407b-b7d3-ee81880e2764,2018-05-27,Aglais urticae,2
0bb5e39f-562f-45b8-934c-4b397173d47d,00e7bd55-d185-462a-b974-bf1e30a8c82c,e08fe9b6-1e5a-4f9c-bfad-a28e9be8fd5b,2018-05-27,Pieris napi,1
0be85fa4-33c8-45cd-ab86-f6c05bfc7425,a082628c-6fa4-4763-9fc0-23d562e9f33e,0fc5c5ec-9bed-4894-a73b-c55f080ab1f6,2018-07-29,Pieris rapae,2
0be85fa4-33c8-45cd-ab86-f6c05bfc7425,a082628c-6fa4-4763-9fc0-23d562e9f33e,254fae87-e0fb-4cbf-8770-c12d61b72f4f,2018-07-29,Pieris rapae,2
0be85fa4-33c8-45cd-ab86-f6c05bfc7425,a082628c-6fa4-4763-9fc0-23d562e9f33e,3c446e70-d625-4aa3-897e-4494ce84e566,2018-07-29,Brenthis ino,2
0be85fa4-33c8-45cd-ab86-f6c05bfc7425,a082628c-6fa4-4763-9fc0-23d562e9f33e,47a6d1d6-a4ae-4c3d-8f95-fc4ab71a6825,2018-07-29,Pieris rapae,1
0be85fa4-33c8-45cd-ab86-f6c05bfc7425,a082628c-6fa4-4763-9fc0-23d562e9f33e,4ad0e2c6-de76-4383-b0c3-fec87f7ca0ca,2018-07-29,Aglais urticae,1
0be85fa4-33c8-45cd-ab86-f6c05bfc7425,a082628c-6fa4-4763-9fc0-23d562e9f33e,4e4dbab6-1efd-4be2-88ac-1905d2643298,2018-07-29,Aglais urticae,1
0be85fa4-33c8-45cd-ab86-f6c05bfc7425,a082628c-6fa4-4763-9fc0-23d562e9f33e,4e4dbab6-1efd-4be2-88ac-1905d2643298,2018-07-29,Pieris rapae,1
0be85fa4-33c8-45cd-ab86-f6c05bfc7425,a082628c-6fa4-4763-9fc0-23d562e9f33e,5b329edc-fd4c-43d1-98ac-ffe0eba54153,2018-07-29,Issoria lathonia,1
0be85fa4-33c8-45cd-ab86-f6c05bfc7425,a082628c-6fa4-4763-9fc0-23d562e9f33e,5b329edc-fd4c-43d1-98ac-ffe0eba54153,2018-07-29,Pieris rapae,2
0be85fa4-33c8-45cd-ab86-f6c05bfc7425,a082628c-6fa4-4763-9fc0-23d562e9f33e,6c4775ca-2c2d-447f-9302-b970c9904e15,2018-07-29,Pieris rapae,4
0be85fa4-33c8-45cd-ab86-f6c05bfc7425,a082628c-6fa4-4763-9fc0-23d562e9f33e,6d83d6f4-c5fb-49f9-97ed-c790ccbec819,2018-07-29,Gonepteryx rhamni,1
0be85fa4-33c8-45cd-ab86-f6c05bfc7425,a082628c-6fa4-4763-9fc0-23d562e9f33e,7d5e4a71-9805-418b-9868-c4acb5836393,2018-07-29,Aglais urticae,1
0be85fa4-33c8-45cd-ab86-f6c05bfc7425,a082628c-6fa4-4763-9fc0-23d562e9f33e,7d5e4a71-9805-418b-9868-c4acb5836393,2018-07-29,Pieris rapae,1
0be85fa4-33c8-45cd-ab86-f6c05bfc7425,a082628c-6fa4-4763-9fc0-23d562e9f33e,86c33678-9ace-4344-8d5c-cfa2252f0092,2018-07-29,Pieris rapae,2
0be85fa4-33c8-45cd-ab86-f6c05bfc7425,a082628c-6fa4-4763-9fc0-23d562e9f33e,a91d784f-66e8-441b-9418-138a14b6b548,2018-07-29,Issoria lathonia,2
0be85fa4-33c8-45cd-ab86-f6c05bfc7425,a082628c-6fa4-4763-9fc0-23d562e9f33e,a91d784f-66e8-441b-9418-138a14b6b548,2018-07-29,Pieris rapae,3
0be85fa4-33c8-45cd-ab86-f6c05bfc7425,a082628c-6fa4-4763-9fc0-23d562e9f33e,ab2d8d20-403b-4630-9f70-fe70e30d0607,2018-07-29,Pieris rapae,2
0be85fa4-33c8-45cd-ab86-f6c05bfc7425,a082628c-6fa4-4763-9fc0-23d562e9f33e,acbb4fbb-1c5d-447c-9d06-96afe621f7b4,2018-07-29,Issoria lathonia,1
0be85fa4-33c8-45cd-ab86-f6c05bfc7425,a082628c-6fa4-4763-9fc0-23d562e9f33e,acbb4fbb-1c5d-447c-9d06-96afe621f7b4,2018-07-29,Pieris rapae,1
0c15f99e-3747-4071-bea7-9352b6f83a46,27a24f9d-2395-45d8-bf83-4f58afb265dc,21aa0e04-2f05-452a-a48a-8ec8fb1dd243,2014-08-10,Gonepteryx rhamni,1
0c15f99e-3747-4071-bea7-9352b6f83a46,27a24f9d-2395-45d8-bf83-4f58afb265dc,3733fc08-ec2f-4c9f-b6c0-8911fcaa192c,2014-08-10,Gonepteryx rhamni,1
0c15f99e-3747-4071-bea7-9352b6f83a46,27a24f9d-2395-45d8-bf83-4f58afb265dc,3b9e5b48-819f-4f25-9a21-c4e80e08e8a1,2014-08-10,Gonepteryx rhamni,1
0c15f99e-3747-4071-bea7-9352b6f83a46,27a24f9d-2395-45d8-bf83-4f58afb265dc,3cded6e5-ecf0-4d40-ba34-3c311369ae9b,2014-08-10,Gonepteryx rhamni,1
0c15f99e-3747-4071-bea7-9352b6f83a46,27a24f9d-2395-45d8-bf83-4f58afb265dc,4e23c481-f16d-4c91-b865-71cee5aa52e2,2014-08-10,Gonepteryx rhamni,1
0c15f99e-3747-4071-bea7-9352b6f83a46,27a24f9d-2395-45d8-bf83-4f58afb265dc,65d0ed5d-8d93-47bb-8d75-cd93703a62d2,2014-08-10,Argynnis paphia,1
0c4ae189-0e06-4e6a-8ca0-391e13f1273f,e0a3c18a-3149-4f78-92e4-eee910d8bbfc,1d97b8cb-9504-4aec-bf8a-1075a8c533f1,2017-08-13,Aglais io,2
0c4ae189-0e06-4e6a-8ca0-391e13f1273f,e0a3c18a-3149-4f78-92e4-eee910d8bbfc,1d97b8cb-9504-4aec-bf8a-1075a8c533f1,2017-08-13,Gonepteryx rhamni,1
0c4ae189-0e06-4e6a-8ca0-391e13f1273f,e0a3c18a-3149-4f78-92e4-eee910d8bbfc,2a991bac-2878-4fef-a0f5-c74294407da2,2017-08-13,Aglais io,3
0c4ae189-0e06-4e6a-8ca0-391e13f1273f,e0a3c18a-3149-4f78-92e4-eee910d8bbfc,2a991bac-2878-4fef-a0f5-c74294407da2,2017-08-13,Argynnis paphia,2
0c4ae189-0e06-4e6a-8ca0-391e13f1273f,e0a3c18a-3149-4f78-92e4-eee910d8bbfc,598eb31d-1fdd-474f-a22e-00fc6dc8fd4d,2017-08-13,Plebejus argus/idas,2
0c4ae189-0e06-4e6a-8ca0-391e13f1273f,e0a3c18a-3149-4f78-92e4-eee910d8bbfc,900d31af-ae2d-44dd-a347-c9b45671e349,2017-08-13,Aglais io,2
0c4ae189-0e06-4e6a-8ca0-391e13f1273f,e0a3c18a-3149-4f78-92e4-eee910d8bbfc,900d31af-ae2d-44dd-a347-c9b45671e349,2017-08-13,Gonepteryx rhamni,2
0c4ae189-0e06-4e6a-8ca0-391e13f1273f,e0a3c18a-3149-4f78-92e4-eee910d8bbfc,924b29f0-ec81-4490-b3ca-d67debdb8135,2017-08-13,Gonepteryx rhamni,2
